ACTUAL;MONTO;CLIENTE;REMITO;FECHA
UTIL;3750,0480000000007;NULL;8148;2019-07-18
UTIL;0;alsina tx2;8150;2019-07-18
UTIL;0;3638 tx2;8151;2019-07-18
UTIL;0;veronica tx2;8152;2019-07-18
UTIL;912,5952000000001;nico lomas tx2;8170;2019-07-19
UTIL;1911,6384000000005;choy tx2;8171;2019-07-19
UTIL;375,0048000000001;choy tx2;8173;2019-07-19
UTIL;0;moron belgrano tx2;8186;2019-07-20
UTIL;0;san wilde tx2;8187;2019-07-20
UTIL;0;belgrano tx2;8188;2019-07-20
UTIL;0;gaona tx2;8189;2019-07-20
UTIL;0;libreria thomas;8190;2019-07-20
UTIL;0;dorrego olavarria;8191;2019-07-20
UTIL;0;choy tx2;8192;2019-07-20
UTIL;46125,72;NULL;8193;2019-07-20
UTIL;0;peron 3513 tx2;8194;2019-07-20
UTIL;0;claypole tx2;8195;2019-07-20
UTIL;0;corrientes 2 tx2;8197;2019-07-22
UTIL;0;illia murguiondo;8199;2019-07-22
UTIL;0;marcos paz tx2;8200;2019-07-22
UTIL;0;lynmartin tx2;8201;2019-07-22
UTIL;0;alsina tx2;8203;2019-07-22
UTIL;0;belgrano tx2;8204;2019-07-22
UTIL;0;illia french;8206;2019-07-22
UTIL;0;bocuzzi tx2;8207;2019-07-22
UTIL;0;varela calzada tx2;8208;2019-07-22
UTIL;0;solano tx2;8209;2019-07-22
UTIL;0;mercedes tx2;8210;2019-07-23
UTIL;2514,3928;alberdi tx2;8211;2019-07-24
UTIL;0;alberdi tx2;8225;2019-07-24
UTIL;0;peron 3513 tx2;8226;2019-07-24
UTIL;0;jose maria moreno tx2;8227;2019-07-24
UTIL;0;cordoba tx2;8228;2019-07-24
UTIL;0;estrada santa fe tx2;8229;2019-07-24
UTIL;0;HAEDO TX2;8230;2019-07-24
UTIL;0;san moron tx2;8231;2019-07-24
UTIL;0;marcos paz tx2;8232;2019-07-24
UTIL;0;rivadavia 18029;8233;2019-07-24
UTIL;239,44140000000004;libreria windsor ;8234;2019-07-25
UTIL;0;alsina tx2;8245;2019-07-25
UTIL;0;san isidro tx2;8246;2019-07-25
UTIL;0;san justo tx2;8249;2019-07-25
UTIL;0;san arieta;8250;2019-07-25
UTIL;0;america tx2;8251;2019-07-25
UTIL;0;luis lavalle tx2;8253;2019-07-28
UTIL;0;avellaneda 1961;8254;2019-07-28
UTIL;0;monroe tx2;8255;2019-07-28
UTIL;0;gaona tx2;8256;2019-07-28
UTIL;0;chacarita tx2;8257;2019-07-28
UTIL;0;soler tx2;8258;2019-07-29
UTIL;0;lin tx2;8259;2019-07-29
UTIL;0;beccar tx2;8260;2019-07-29
UTIL;0;san isidro tx2;8261;2019-07-29
UTIL;0;ciudadela tx2;8280;2019-07-29
UTIL;0;santos tx2;8281;2019-07-29
UTIL;0;mitre avellaneda tx2;8282;2019-07-29
UTIL;0;independencia tx2;8283;2019-07-29
UTIL;144240,72;NULL;8294;2019-07-30
UTIL;31592,519999999997;NULL;8295;2019-07-30
UTIL;0;lujan tx2;8296;2019-07-30
UTIL;0;avellaneda tx2;8297;2019-07-30
UTIL;0;lalee tx2;8298;2019-07-30
UTIL;0;julieta lanus tx2;8299;2019-07-30
UTIL;0;lanus tx2;8300;2019-07-30
UTIL;0;lacroze suarez;8301;2019-07-30
UTIL;0;yrigoyen paz;8302;2019-07-30
UTIL;0;diego santa fe;8303;2019-07-30
UTIL;0;merlo tx2;8310;2019-07-31
UTIL;0;rodriguez tx2;8311;2019-07-31
UTIL;0;pellegrini rodriguez;8312;2019-07-31
UTIL;0;moreno tx2;8313;2019-07-31
UTIL;13790;NULL;8314;2019-07-31
UTIL;0;tapia escobar tx2;8316;2019-07-31
UTIL;0;peron miguel;8317;2019-07-31
UTIL;0;HAEDO TX2;8318;2019-07-31
UTIL;0;pilar miguel tx2;8319;2019-07-31
UTIL;0;pilar rivadavia tx2;8320;2019-07-31
UTIL;0;belgrano tx2;8334;2019-08-01
UTIL;0;podesta tx2;8336;2019-08-01
UTIL;0;asamblea tx2;8337;2019-08-01
UTIL;0;3 de febrero tx2;8338;2019-08-01
UTIL;0;rivadavia tx2;8339;2019-08-01
UTIL;0;mitre san martin tx2;8340;2019-08-01
UTIL;0;hurlingham tx2;8341;2019-08-01
UTIL;0;jauretche tx2;8342;2019-08-01
UTIL;0;palomar;8343;2019-08-01
UTIL;0;moron belgrano tx2;8344;2019-08-02
UTIL;0;bingocrovara tx2;8345;2019-08-02
UTIL;0;laferrere tx2;8346;2019-08-02
UTIL;0;moron belgrano tx2;8347;2019-08-02
UTIL;0;santa fe 2648;8364;2019-08-04
UTIL;0;8000 tx2;8366;2019-08-05
UTIL;0;cesar;8367;2019-08-05
UTIL;0;lavalle tx2;8368;2019-08-05
UTIL;0;moreno mitre tx2;8369;2019-08-05
UTIL;0;rivadavia tx2;8370;2019-08-05
UTIL;0;congreso coronado tx2;8371;2019-08-05
UTIL;0;casares tx2;8372;2019-08-06
UTIL;0;torcuato tx2;8373;2019-08-06
UTIL;0;avellaneda 3003;8374;2019-08-06
UTIL;0;avellaneda 3431;8375;2019-08-06
UTIL;0;lomas yrigoyen;8376;2019-08-06
UTIL;0;avenida de mayo tx2;8377;2019-08-06
UTIL;0;mosconi belgrano tx2;8378;2019-08-07
UTIL;0;parana 562 tx2;8379;2019-08-07
UTIL;0;moreno nemesio;8380;2019-08-07
UTIL;0;yerbal cabildo tx2;8381;2019-08-07
UTIL;0;avelez tx2;8382;2019-08-07
UTIL;0;nestor tx2;8383;2019-08-08
UTIL;0;merlo moreno;8384;2019-08-08
UTIL;0;ruta 23 tx2;8385;2019-08-08
UTIL;0;boedolomas tx2;8386;2019-08-08
UTIL;0;bazar umi;8387;2019-08-08
UTIL;0;banfield tx2;8388;2019-08-08
UTIL;0;beiro 4285 tx2;8389;2019-08-08
UTIL;0;varela calzada tx2;8390;2019-08-08
UTIL;58045,70400000002;NULL;8395;2019-08-10
UTIL;171931,08200000005;NULL;8396;2019-08-10
UTIL;193365,81720000002;NULL;8397;2019-08-10
UTIL;0;lafeluro tx2;8398;2019-08-11
UTIL;0;bocuzzi tx2;8399;2019-08-11
UTIL;0;lynmartin tx2;8400;2019-08-11
UTIL;0;santa fe 2648;8401;2019-08-11
UTIL;0;asamblea tx2;8402;2019-08-11
UTIL;0;lavalle tx2;8403;2019-08-11
UTIL;0;mosconi belgrano tx2;8404;2019-08-11
UTIL;0;parana 562 tx2;8405;2019-08-11
UTIL;0;congreso coronado tx2;8406;2019-08-11
UTIL;0;mitre san martin tx2;8407;2019-08-11
UTIL;0;3 de febrero tx2;8408;2019-08-11
UTIL;0;torcuato tx2;8409;2019-08-11
UTIL;0;avellaneda 3003;8410;2019-08-11
UTIL;0;avellaneda 3431;8411;2019-08-11
UTIL;0;avenida de mayo tx2;8412;2019-08-11
UTIL;0;avelez tx2;8413;2019-08-11
UTIL;0;rivadavia tx2;8414;2019-08-11
UTIL;0;casares tx2;8415;2019-08-11
UTIL;0;moreno nemesio;8416;2019-08-11
UTIL;0;moreno mitre tx2;8417;2019-08-11
UTIL;0;moreno tx2;8418;2019-08-11
UTIL;0;DOLORES PCIA,;8422;2019-08-13
UTIL;0;saladillo tx2;8423;2019-08-13
UTIL;0;dorrego olavarria;8424;2019-08-13
UTIL;329,3878;estrada tx2;8425;2019-08-14
UTIL;68694,12;NULL;8443;2019-08-14
UTIL;1812,5580000000002;san isidro tx2;8451;2019-08-15
UTIL;52849,600000000006;NULL;8452;2019-08-15
UTIL;2629,4648;merlo tx2;8453;2019-08-16
UTIL;2139,84;pellegrini rodriguez;8455;2019-08-16
UTIL;-3862,3199999999997;NULL;8470;2019-08-17
UTIL;-1425,6000000000001;NULL;8471;2019-08-17
UTIL;-3854,8700000000017;NULL;8472;2019-08-18
UTIL;20176,536000000004;NULL;8474;2019-08-18
UTIL;681;NULL;8475;2019-08-18
UTIL;19864,40260000002;NULL;8476;2019-08-18
UTIL;0;DOLORES PCIA,;8477;2019-08-18
UTIL;0;peron 3513 tx2;8479;2019-08-18
UTIL;0;mercedes tx2;8480;2019-08-18
UTIL;0;moreno tx2;8481;2019-08-18
UTIL;0;rodriguez tx2;8482;2019-08-18
UTIL;0;alsina tx2;8483;2019-08-18
UTIL;0;lynmartin tx2;8484;2019-08-18
UTIL;0;martin merlo;8485;2019-08-18
UTIL;0;castillo tx2;8486;2019-08-18
UTIL;0;san wilde tx2;8487;2019-08-19
UTIL;0;belgrano tx2;8488;2019-08-19
UTIL;0;soler tx2;8489;2019-08-19
UTIL;0;cuenca tz2;8490;2019-08-19
UTIL;0;berazategui tx2;8491;2019-08-19
UTIL;0;kimi tx2;8495;2019-08-19
UTIL;0;pilar miguel tx2;8496;2019-08-19
UTIL;0;martin triunvirato;8497;2019-08-19
UTIL;0;estrada santa fe tx2;8498;2019-08-19
UTIL;0;xeng tx2;8499;2019-08-19
UTIL;0;liniers tx2;8500;2019-08-19
UTIL;-569,8093999999993;NULL;8501;2019-08-20
UTIL;-3343,0800000000004;NULL;8502;2019-08-20
UTIL;123,33120000000001;independencia tx2;8503;2019-08-20
UTIL;540,096;pilar miguel tx2;8504;2019-08-20
UTIL;0;tapia escobar tx2;8517;2019-08-20
UTIL;0;avellaneda tx2;8518;2019-08-20
UTIL;0;illia french;8519;2019-08-20
UTIL;0;vicente jose tx2;8520;2019-08-20
UTIL;0;illia santamarina;8521;2019-08-20
UTIL;0;laferrere tx2;8522;2019-08-20
UTIL;0;berazategui tx2;8523;2019-08-20
UTIL;2857,38;podesta tx2;8524;2019-08-21
UTIL;0;yrigoyen paz;8539;2019-08-21
UTIL;0;santos tx2;8540;2019-08-21
UTIL;0;alsina tx2;8541;2019-08-21
UTIL;0;san wilde tx2;8542;2019-08-21
UTIL;0;peron 3513 tx2;8543;2019-08-21
UTIL;0;berazategui tx2;8544;2019-08-21
UTIL;0;mosconi tx2;8545;2019-08-21
UTIL;0;nazca 2968 tx2;8546;2019-08-21
UTIL;0;linazca tx2;8547;2019-08-21
UTIL;81619,08480000003;NULL;8548;2019-08-22
UTIL;105078,18240000003;NULL;8549;2019-08-22
UTIL;93845,57760000002;NULL;8550;2019-08-22
UTIL;30648,499199999995;NULL;8551;2019-08-22
UTIL;0;alsina tx2;8552;2019-08-22
UTIL;0;belgrano tx2;8553;2019-08-22
UTIL;0;merlo tx2;8555;2019-08-22
UTIL;0;cesar;8556;2019-08-22
UTIL;0;marcos paz tx2;8557;2019-08-22
UTIL;0;tapiales tx2;8558;2019-08-22
UTIL;0;crovara 1423 tx2;8559;2019-08-22
UTIL;0;san arieta;8560;2019-08-22
UTIL;1379,4;quilmes tx2;8565;2019-08-23
UTIL;0;gaona tx2;8591;2019-08-23
UTIL;0;cordoba tx2;8592;2019-08-23
UTIL;139390,38;NULL;8593;2019-08-24
UTIL;0;carrillo tx2;8594;2019-08-24
UTIL;0;san martin tx2;8595;2019-08-24
UTIL;0;mitre san martin tx2;8596;2019-08-24
UTIL;0;beiro 4285 tx2;8597;2019-08-24
UTIL;0;mitre 2230 tx2;8598;2019-08-25
UTIL;612,48;NULL;8599;2019-08-25
UTIL;0;nestor tx2;8609;2019-08-26
UTIL;0;ruta 23 tx2;8610;2019-08-26
UTIL;0;bingocrovara tx2;8611;2019-08-26
UTIL;0;laferrere tx2;8612;2019-08-26
UTIL;0;nico lomas tx2;8613;2019-08-26
UTIL;0;varela tx2;8615;2019-08-26
UTIL;0;claypole tx2;8616;2019-08-26
UTIL;0;david;8617;2019-08-26
UTIL;0;diego santa fe;8625;2019-08-27
UTIL;0;illia arieta tx2;8626;2019-08-27
UTIL;0;santa fe tx2;8627;2019-08-27
UTIL;0;illia tx2;8628;2019-08-27
UTIL;0;lacroze suarez;8629;2019-08-27
UTIL;0;santa fe 3480;8630;2019-08-27
UTIL;0;santa fe 2648;8631;2019-08-27
UTIL;0;cabildo 1757;8632;2019-08-27
UTIL;0;luisa tx2;8633;2019-08-27
UTIL;0;maipu 24 tx2;8634;2019-08-27
UTIL;0;marquez tx2;8635;2019-08-27
UTIL;0;maipu 62 tx2;8636;2019-08-27
UTIL;0;lopez tx2;8637;2019-08-27
UTIL;0;beccar tx2;8638;2019-08-27
UTIL;0;catan tx2;8639;2019-08-27
UTIL;0;moron belgrano tx2;8657;2019-08-28
UTIL;0;pacheco tx2;8658;2019-08-28
UTIL;0;josecpaz tx2;8659;2019-08-28
UTIL;0;albarellos tx2;8660;2019-08-28
UTIL;0;avellaneda 3431;8661;2019-08-28
UTIL;0;juan mansilla tx2;8662;2019-08-28
UTIL;0;san fernando tx2;8663;2019-08-28
UTIL;0;colon;8664;2019-08-28
UTIL;5241,720000000001;crovara 1423 tx2;8665;2019-08-29
UTIL;0;3 de febrero tx2;8667;2019-08-29
UTIL;0;jauretche tx2;8668;2019-08-29
UTIL;0;hurlingham tx2;8669;2019-08-29
UTIL;0;franco 5827;8670;2019-08-29
UTIL;0;gaona tx2;8671;2019-08-29
UTIL;0;asamblea tx2;8690;2019-08-31
UTIL;0;chacarita tx2;8691;2019-09-01
UTIL;0;corrientes 2 tx2;8692;2019-09-01
UTIL;0;florida-martin tx2;8693;2019-09-01
UTIL;0;dorrego olavarria;8694;2019-09-01
UTIL;0;CASA CAMI;8696;2019-09-01
UTIL;0;arribeños tx2;8697;2019-09-02
UTIL;0;alberdi tx2;8698;2019-09-02
UTIL;0;ciudadela tx2;8700;2019-09-02
UTIL;0;urquiza tx2;8701;2019-09-02
UTIL;0;monroe tx2;8702;2019-09-02
UTIL;0;la terminal;8703;2019-09-02
UTIL;0;lujan tx2;8704;2019-09-03
UTIL;0;tres arroyos PCIA tx2;8705;2019-09-03
UTIL;0;pto lacroze;8709;2019-09-03
UTIL;0;pablo alberdi tx2;8713;2019-09-04
UTIL;0;rodriguez tx2;8714;2019-09-04
UTIL;0;corrientes 2 tx2;8715;2019-09-04
UTIL;0;urquiza tx2;8716;2019-09-04
UTIL;0;josecpaz tx2;8717;2019-09-04
UTIL;0;3 de febrero tx2;8718;2019-09-04
UTIL;0;jauretche tx2;8719;2019-09-04
UTIL;0;matias peroni;8720;2019-09-04
UTIL;0;moron belgrano tx2;8721;2019-09-05
UTIL;625,3908000000001;illia santamarina;8722;2019-09-05
UTIL;0;hurlingham tx2;8738;2019-09-05
UTIL;0;lujan tx2;8739;2019-09-05
UTIL;0;asamblea tx2;8740;2019-09-05
UTIL;0;chacarita tx2;8741;2019-09-05
UTIL;0;florida-martin tx2;8742;2019-09-05
UTIL;0;monroe tx2;8743;2019-09-05
UTIL;0;alberdi tx2;8744;2019-09-05
UTIL;0;tres arroyos PCIA tx2;8745;2019-09-05
UTIL;0;belgrano tx2;8747;2019-09-05
UTIL;0;san wilde tx2;8748;2019-09-05
UTIL;102527,325;NULL;8749;2019-09-06
UTIL;185617,96840000004;NULL;8750;2019-09-06
UTIL;45275,61200000001;NULL;8751;2019-09-06
UTIL;22627,1108;NULL;8752;2019-09-06
UTIL;84883,04640000002;NULL;8753;2019-09-06
UTIL;96198,33600000004;NULL;8754;2019-09-06
UTIL;67718,88600000003;NULL;8755;2019-09-06
UTIL;2490,8100000000004;NULL;8756;2019-09-06
UTIL;0;mosconi tx2;8757;2019-09-06
UTIL;0;saladillo tx2;8758;2019-09-06
UTIL;0;san cristobal tx2;8771;2019-09-07
UTIL;0;jose maria moreno tx2;8772;2019-09-07
UTIL;0;rioja 2074;8773;2019-09-07
UTIL;0;corrientes 5851;8774;2019-09-07
UTIL;0;cabildo 4539 tx2;8775;2019-09-07
UTIL;0;juan cesar;8776;2019-09-07
UTIL;0;cabildo 3453;8778;2019-09-07
UTIL;0;beiro 4362;8779;2019-09-07
UTIL;59888,88000000002;NULL;8780;2019-09-07
UTIL;0;san arieta;8787;2019-09-09
UTIL;0;asamblea tx2;8788;2019-09-09
UTIL;0;lynmartin tx2;8789;2019-09-09
UTIL;0;gaona tx2;8790;2019-09-09
UTIL;0;saladillo tx2;8793;2019-09-11
UTIL;0;moreno tx2;8794;2019-09-11
UTIL;246,66240000000002;castillo tx2;8799;2019-09-12
UTIL;0;alsina tx2;8810;2019-09-12
UTIL;0;casares tx2;8811;2019-09-12
UTIL;0;catan tx2;8812;2019-09-12
UTIL;0;peron 3513 tx2;8813;2019-09-12
UTIL;0;8000 tx2;8815;2019-09-12
UTIL;0;castillo tx2;8817;2019-09-12
UTIL;0;bingocrovara tx2;8818;2019-09-12
UTIL;0;gaona 2665 tx2;8819;2019-09-12
UTIL;0;katinazca tx2;8820;2019-09-12
UTIL;0;calzada tx2;8821;2019-09-12
UTIL;0;lomas yrigoyen;8822;2019-09-12
UTIL;0;moreno tx2;8823;2019-09-12
UTIL;0;santos tx2;8836;2019-09-13
UTIL;0;yrigoyen paz;8837;2019-09-13
UTIL;17130;NULL;8838;2019-09-13
UTIL;0;silvio serrano;8840;2019-09-15
UTIL;0;matias peroni;8841;2019-09-15
UTIL;0;balcarce ciudad;8842;2019-09-15
UTIL;0;soler tx2;8843;2019-09-15
UTIL;0;galicia tx2;8844;2019-09-15
UTIL;0;independencia tx2;8845;2019-09-15
UTIL;0;mitre avellaneda tx2;8846;2019-09-15
UTIL;0;beiro 4285 tx2;8847;2019-09-15
UTIL;0;marcos paz tx2;8849;2019-09-16
UTIL;0;illia murguiondo;8850;2019-09-16
UTIL;0;veronica tx2;8851;2019-09-16
UTIL;960,5496000000002;cordoba tx2;8853;2019-09-17
UTIL;81384,59999999999;NULL;8867;2019-09-17
UTIL;31055,76;NULL;8869;2019-09-17
UTIL;0;celina tx2;8871;2019-09-17
UTIL;0;pilar rivadavia tx2;8872;2019-09-17
UTIL;0;solano tx2;8873;2019-09-17
UTIL;0;claypole tx2;8874;2019-09-17
UTIL;0;adrogue tx2;8875;2019-09-17
UTIL;0;tapia escobar tx2;8876;2019-09-17
UTIL;0;bocuzzi tx2;8877;2019-09-17
UTIL;0;pilar miguel tx2;8878;2019-09-17
UTIL;21384;NULL;8879;2019-09-18
UTIL;0;laferrere tx2;8880;2019-09-18
UTIL;0;jhonny grand bourg tx2;8881;2019-09-18
UTIL;0;avellaneda 1961;8883;2019-09-18
UTIL;1042,3180000000002;avellaneda 3431;8885;2019-09-18
UTIL;0;big store;8887;2019-09-18
UTIL;0;balcarce ciudad;8903;2019-09-18
UTIL;0;santos tx2;8904;2019-09-18
UTIL;0;alsina tx2;8905;2019-09-18
UTIL;0;mitre avellaneda tx2;8906;2019-09-18
UTIL;0;catan tx2;8907;2019-09-18
UTIL;0;marcos paz tx2;8908;2019-09-18
UTIL;0;soler tx2;8909;2019-09-18
UTIL;0;casares tx2;8910;2019-09-18
UTIL;0;yrigoyen paz;8911;2019-09-18
UTIL;0;independencia tx2;8912;2019-09-18
UTIL;0;beiro 4285 tx2;8913;2019-09-18
UTIL;0;veronica tx2;8914;2019-09-18
UTIL;0;gaona 2665 tx2;8915;2019-09-18
UTIL;0;katinazca tx2;8916;2019-09-18
UTIL;0;peron 3513 tx2;8917;2019-09-18
UTIL;0;gaona tx2;8919;2019-09-18
UTIL;0;la terminal;8920;2019-09-18
UTIL;94375,92960000003;NULL;8921;2019-09-19
UTIL;29891,3904;NULL;8922;2019-09-19
UTIL;81842,38480000001;NULL;8923;2019-09-19
UTIL;122394,8132;NULL;8924;2019-09-19
UTIL;142398,32880000002;NULL;8925;2019-09-19
UTIL;24362,32;NULL;8926;2019-09-19
UTIL;0;bingocrovara tx2;8927;2019-09-19
UTIL;505,5744000000001;nico lomas tx2;8928;2019-09-19
UTIL;0;marcos paz tx2;8936;2019-09-19
UTIL;0;vergara tx2;8937;2019-09-19
UTIL;0;NULL;8939;2019-09-19
UTIL;0;mitre san martin tx2;8940;2019-09-19
UTIL;0;san martin tx2;8941;2019-09-19
UTIL;0;carrillo tx2;8942;2019-09-19
UTIL;0;libreria stockler;8966;2019-09-22
UTIL;0;adrogue tx2;8968;2019-09-22
UTIL;0;berazategui tx2;8969;2019-09-22
UTIL;124479,71999999999;NULL;9027;2019-09-23
UTIL;25575,36;NULL;9028;2019-09-23
UTIL;0;kimi tx2;9029;2019-09-23
UTIL;0;xeng tx2;9030;2019-09-23
UTIL;0;podesta tx2;9031;2019-09-23
UTIL;0;matias peroni;9032;2019-09-24
UTIL;114891,21400000005;NULL;9051;2019-09-25
UTIL;0;calzada tx2;9052;2019-09-25
UTIL;524,16;san arieta;9053;2019-09-25
UTIL;524,16;san arieta;9062;2019-09-25
UTIL;0;castillo tx2;9065;2019-09-25
UTIL;0;pellegrini rodriguez;9066;2019-09-25
UTIL;0;rodriguez tx2;9067;2019-09-25
UTIL;0;moreno tx2;9068;2019-09-25
UTIL;0;torcuato tx2;9069;2019-09-25
UTIL;0;beccar tx2;9070;2019-09-25
UTIL;0;maipu yerbal tx2;9071;2019-09-25
UTIL;0;juan mansilla tx2;9072;2019-09-25
UTIL;0;wang tx2;9073;2019-09-25
UTIL;0;san isidro tx2;9074;2019-09-25
UTIL;0;vicente grande tx2;9075;2019-09-25
UTIL;0;illia french;9076;2019-09-25
UTIL;0;illia santamarina;9077;2019-09-25
UTIL;0;el jaguel tx2;9078;2019-09-25
UTIL;0;bingocrovara tx2;9079;2019-09-25
UTIL;0;merlo libertador;9080;2019-09-26
UTIL;0;avellaneda tx2;9081;2019-09-26
UTIL;854,64;jose maria moreno tx2;9082;2019-09-26
UTIL;246,66240000000002;libreria thomas;9083;2019-09-26
UTIL;0;yerbal cabildo tx2;9092;2019-09-26
UTIL;0;cabildo 3520;9093;2019-09-26
UTIL;0;lopez tx2;9094;2019-09-26
UTIL;0;alvear ballester;9096;2019-09-29
UTIL;0;mitre 2230 tx2;9097;2019-09-29
UTIL;0;quilmes tx2;9098;2019-09-29
UTIL;0;mercedes tx2;9099;2019-09-29
UTIL;0;tapiales tx2;9100;2019-09-29
UTIL;0;martin 2521 tx2;9102;2019-09-29
UTIL;0;CASA CAMI;9103;2019-09-29
UTIL;0;libreria stockler;9104;2019-09-30
UTIL;0;rivadavia tx2;9105;2019-09-30
UTIL;0;lomas rosas;9106;2019-09-30
UTIL;0;san moron tx2;9107;2019-09-30
UTIL;0;illia arieta tx2;9108;2019-09-30
UTIL;0;san arieta;9109;2019-09-30
UTIL;0;lujan tx2;9130;2019-10-01
UTIL;0;avenida de mayo tx2;9131;2019-10-01
UTIL;0;atucha tx2;9132;2019-10-01
UTIL;0;avellaneda 3431;9133;2019-10-01
UTIL;0;rolon tx2;9134;2019-10-01
UTIL;0;santa fe 2648;9135;2019-10-02
UTIL;0;crovara 1423 tx2;9136;2019-10-02
UTIL;0;diego santa fe;9137;2019-10-02
UTIL;0;bingocrovara tx2;9157;2019-10-03
UTIL;0;moron belgrano tx2;9158;2019-10-03
UTIL;0;navarro las heras;9159;2019-10-03
UTIL;0;azul tx2;9160;2019-10-03
UTIL;0;diaz velez 4480;9161;2019-10-03
UTIL;0;rivadavia 3986;9162;2019-10-03
UTIL;0;pueyrredon tx2;9163;2019-10-03
UTIL;0;yrigoyen paz;9164;2019-10-03
UTIL;0;avellaneda 1961;9165;2019-10-03
UTIL;0;america tx2;9166;2019-10-03
UTIL;0;cesar;9167;2019-10-03
UTIL;1231,8600000000001;lomas rosas;9168;2019-10-05
UTIL;96946,55919999999;NULL;9175;2019-10-06
UTIL;88698,24000000002;NULL;9176;2019-10-06
UTIL;126621,33120000003;NULL;9177;2019-10-06
UTIL;145037,49120000008;NULL;9178;2019-10-06
UTIL;94718,36160000003;NULL;9179;2019-10-06
UTIL;0;cordoba tx2;9180;2019-10-06
UTIL;0;lujan tx2;9181;2019-10-07
UTIL;0;mercedes tx2;9182;2019-10-07
UTIL;0;yrigoyen paz;9183;2019-10-07
UTIL;0;bingocrovara tx2;9184;2019-10-07
UTIL;0;atucha tx2;9185;2019-10-07
UTIL;0;santa fe 2648;9194;2019-10-07
UTIL;0;diego santa fe;9195;2019-10-07
UTIL;0;diaz velez 4480;9196;2019-10-07
UTIL;0;pueyrredon tx2;9197;2019-10-07
UTIL;0;america tx2;9198;2019-10-07
UTIL;0;3 de febrero tx2;9199;2019-10-07
UTIL;0;gerardo tx2;9200;2019-10-07
UTIL;0;vergara tx2;9201;2019-10-07
UTIL;0;cecilia tx2;9202;2019-10-07
UTIL;0;palomar;9203;2019-10-07
UTIL;0;hurlingham tx2;9204;2019-10-07
UTIL;0;jauretche tx2;9205;2019-10-07
UTIL;1622,04;vergara tx2;9207;2019-10-08
UTIL;-2071,2960000000003;NULL;9208;2019-10-08
UTIL;0;belgrano tx2;9215;2019-10-08
UTIL;0;soler tx2;9216;2019-10-08
UTIL;0;villegas moron;9217;2019-10-08
UTIL;0;CASA CAMI;9218;2019-10-08
UTIL;545,76;alsina tx2;9220;2019-10-09
UTIL;0;alsina tx2;9230;2019-10-09
UTIL;0;moron belgrano tx2;9231;2019-10-09
UTIL;0;luis lavalle tx2;9233;2019-10-10
UTIL;0;jose maria moreno tx2;9234;2019-10-10
UTIL;0;josecpaz tx2;9235;2019-10-10
UTIL;1080,4464;merlo libertador;9238;2019-10-10
UTIL;0;belgrano tx2;9253;2019-10-10
UTIL;0;rodriguez tx2;9254;2019-10-10
UTIL;0;moreno tx2;9255;2019-10-10
UTIL;0;necochea ciudad;9256;2019-10-10
UTIL;0;laferrere tx2;9257;2019-10-10
UTIL;0;catan tx2;9258;2019-10-10
UTIL;0;lafeluro tx2;9259;2019-10-10
UTIL;0;silvio serrano;9261;2019-10-10
UTIL;0;la terminal;9262;2019-10-10
UTIL;-2071,2960000000003;NULL;9263;2019-10-10
UTIL;0;mosconi tx2;9264;2019-10-13
UTIL;0;mitre san martin tx2;9265;2019-10-13
UTIL;0;lynmartin tx2;9266;2019-10-13
UTIL;0;asamblea tx2;9267;2019-10-13
UTIL;0;lacroze suarez;9268;2019-10-14
UTIL;0;marquez tx2;9269;2019-10-14
UTIL;0;tapia escobar tx2;9275;2019-10-14
UTIL;86,30400000000002;castillo tx2;9276;2019-10-15
UTIL;0;castillo tx2;9281;2019-10-15
UTIL;0;berazategui tx2;9282;2019-10-15
UTIL;0;nestor tx2;9285;2019-10-15
UTIL;0;ruta 23 tx2;9286;2019-10-15
UTIL;0;martin merlo;9287;2019-10-15
UTIL;0;soler tx2;9288;2019-10-16
UTIL;0;independencia tx2;9289;2019-10-16
UTIL;58380,944;NULL;9301;2019-10-16
UTIL;0;santos tx2;9302;2019-10-16
UTIL;0;balcarce ciudad;9303;2019-10-16
UTIL;0;marcos paz tx2;9316;2019-10-17
UTIL;0;yrigoyen paz;9317;2019-10-17
UTIL;0;zarate independencia tx2;9318;2019-10-17
UTIL;0;nico lomas tx2;9319;2019-10-17
UTIL;0;banfield tx2;9320;2019-10-17
UTIL;0;lomas yrigoyen;9321;2019-10-17
UTIL;0;mosconi tx2;9323;2019-10-17
UTIL;13468,574400000005;NULL;9325;2019-10-17
UTIL;0;eva san juan tx2;9330;2019-10-19
UTIL;0;libreria stockler;9331;2019-10-19
UTIL;0;cabildo 1757;9332;2019-10-20
UTIL;0;cabildo 3520;9333;2019-10-20
UTIL;0;monroe tx2;9334;2019-10-20
UTIL;77,33720000000001;vicente jose tx2;9335;2019-10-21
UTIL;0;ciudadela tx2;9347;2019-10-21
UTIL;0;rivadavia 18029;9348;2019-10-21
UTIL;0;colon;9349;2019-10-21
UTIL;0;san fernando tx2;9350;2019-10-21
UTIL;0;munro mitre tx2;9351;2019-10-21
UTIL;0;mitre 2230 tx2;9352;2019-10-21
UTIL;0;vicente grande tx2;9353;2019-10-21
UTIL;0;cordoba tx2;9354;2019-10-21
UTIL;0;pueyrredon tx2;9367;2019-10-22
UTIL;0;estrada santa fe tx2;9368;2019-10-22
UTIL;0;forest 581 tx2;9369;2019-10-22
